RealType	NoiseType	Noise	Signal	Order	Freq	Test	UncertaintyMean	UncertaintyDev	UncertaintyMin	UncertaintyMax	ErrorMean	ErrorDev	ErrorMin	ErrorMax	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0
Intv	Uniform	1.0e-04	Aggr	14	0	Roundtrip	4.524e-04	1.123e-04	1.000e-04	7.512e-04	-2.568e-06	1.951e-03	-1.820e-02	2.082e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Aggr	14	0	Forward	7.413e+01	1.839e+01	1.638e+01	1.231e+02	2.355e-06	1.948e-03	-1.889e-02	2.419e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Aggr	14	0	Backward	3.390e+02	8.394e+01	7.413e+01	5.617e+02	1.302e-08	3.329e-06	-2.314e-05	2.319e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Aggr	14	0	Roundtrip	4.524e-03	1.123e-03	1.000e-03	7.512e-03	5.251e-06	1.953e-03	-2.185e-02	2.413e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Aggr	14	0	Forward	7.413e+02	1.839e+02	1.638e+02	1.231e+03	2.400e-06	1.950e-03	-1.887e-02	2.186e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Aggr	14	0	Backward	3.390e+03	8.394e+02	7.413e+02	5.617e+03	-2.829e-09	3.326e-06	-2.327e-05	2.323e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Aggr	14	0	Roundtrip	4.524e-02	1.123e-02	1.000e-02	7.512e-02	-2.124e-06	1.952e-03	-2.054e-02	1.934e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Aggr	14	0	Forward	7.413e+03	1.839e+03	1.638e+03	1.231e+04	-3.081e-06	1.952e-03	-1.704e-02	1.804e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Aggr	14	0	Backward	3.390e+04	8.394e+03	7.413e+03	5.617e+04	-1.769e-09	3.330e-06	-2.293e-05	2.324e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Aggr	14	0	Roundtrip	4.524e-01	1.123e-01	1.000e-01	7.512e-01	3.605e-06	1.951e-03	-2.061e-02	2.338e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Slope	15	0	Forward	7.572e-07	1.750e-07	1.923e-314	1.788e-06	4.455e-04	2.394e-02	-5.791e-01	3.084e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53e-05	3.05e-05	4.58e-05	0.999	0.000366	9.16e-05	9.16e-05	4.58e-05	1.53e-05	1.53e-05	1.53e-05	1.53e-05	0.00	1.53e-05	3.05e-05	0.00	0.00	0.00	1.53e-05
Intv	Gaussian	0.0e+00	Slope	15	0	Backward	3.767e-06	9.488e-07	7.572e-07	6.421e-06	1.165e-08	7.752e-07	-7.150e-06	6.469e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Slope	15	0	Roundtrip	5.742e-10	1.764e-10	5.639e-11	1.146e-09	5.838e-02	1.809e+00	-3.100e+00	3.100e+00	0.0321	0.0324	0.0339	0.0300	0.0270	0.0273	0.0303	0.0290	0.0362	0.0361	0.0375	0.0313	0.0289	0.0297	0.0317	0.0312	0.0342	0.0302	0.0286	0.0328	0.0375	0.0350	0.0325	0.0304	0.0284	0.0262	0.0296	0.0312	0.0395	0.0386	0.0407
Intv	Uniform	0.0e+00	Slope	15	0	Forward	7.572e-07	1.750e-07	1.923e-314	1.788e-06	4.455e-04	2.394e-02	-5.791e-01	3.084e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53e-05	3.05e-05	4.58e-05	0.999	0.000366	9.16e-05	9.16e-05	4.58e-05	1.53e-05	1.53e-05	1.53e-05	1.53e-05	0.00	1.53e-05	3.05e-05	0.00	0.00	0.00	1.53e-05
Intv	Uniform	0.0e+00	Slope	15	0	Backward	3.767e-06	9.488e-07	7.572e-07	6.421e-06	1.165e-08	7.752e-07	-7.150e-06	6.469e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Slope	15	0	Roundtrip	5.742e-10	1.764e-10	5.639e-11	1.146e-09	5.838e-02	1.809e+00	-3.100e+00	3.100e+00	0.0321	0.0324	0.0339	0.0300	0.0270	0.0273	0.0303	0.0290	0.0362	0.0361	0.0375	0.0313	0.0289	0.0297	0.0317	0.0312	0.0342	0.0302	0.0286	0.0328	0.0375	0.0350	0.0325	0.0304	0.0284	0.0262	0.0296	0.0312	0.0395	0.0386	0.0407
Intv	Gaussian	0.0e+00	Sin	15	16383	Forward	2.068e-11	1.531e-11	3.238e-319	5.455e-11	-1.188e-07	7.204e-04	-4.442e-02	3.715e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Sin	15	16383	Backward	1.145e-10	3.027e-11	2.068e-11	2.009e-10	1.044e-22	1.817e-06	-1.782e-05	1.782e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Sin	15	16383	Roundtrip	1.347e-14	4.843e-15	4.000e-323	2.975e-14	-1.811e-20	1.250e-02	-8.780e-02	8.780e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Cos	15	16383	Forward	2.176e-11	1.634e-11	3.238e-319	5.645e-11	4.251e-06	7.142e-04	-4.032e-02	4.032e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Cos	15	16383	Backward	1.206e-10	3.190e-11	2.176e-11	2.116e-10	2.660e-23	1.673e-06	-1.324e-05	1.324e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Cos	15	16383	Roundtrip	1.347e-14	4.843e-15	4.000e-323	2.975e-14	-1.495e-19	1.250e-02	-8.780e-02	8.780e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Sin	15	16383	Forward	2.068e-11	1.531e-11	3.238e-319	5.455e-11	-1.188e-07	7.204e-04	-4.442e-02	3.715e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Sin	15	16383	Backward	1.145e-10	3.027e-11	2.068e-11	2.009e-10	1.044e-22	1.817e-06	-1.782e-05	1.782e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Sin	15	16383	Roundtrip	1.347e-14	4.843e-15	4.000e-323	2.975e-14	-1.811e-20	1.250e-02	-8.780e-02	8.780e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Cos	15	16383	Forward	2.176e-11	1.634e-11	3.238e-319	5.645e-11	4.251e-06	7.142e-04	-4.032e-02	4.032e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Cos	15	16383	Backward	1.206e-10	3.190e-11	2.176e-11	2.116e-10	2.660e-23	1.673e-06	-1.324e-05	1.324e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	0.0e+00	Cos	15	16383	Roundtrip	1.347e-14	4.843e-15	4.000e-323	2.975e-14	-1.495e-19	1.250e-02	-8.780e-02	8.780e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Slope	15	0	Forward	1.687e-01	4.333e-02	3.277e-02	2.912e-01	-7.959e-06	1.215e-03	-9.927e-03	9.710e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Slope	15	0	Backward	8.761e-01	2.243e-01	1.687e-01	1.508e+00	5.755e-10	1.298e-06	-1.498e-05	9.767e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Slope	15	0	Roundtrip	5.148e-06	1.322e-06	1.000e-06	8.888e-06	-4.505e-06	1.377e-03	-1.161e-02	1.700e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Slope	15	0	Forward	1.687e-01	4.333e-02	3.277e-02	2.912e-01	-9.191e-06	1.228e-03	-1.531e-02	9.174e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Slope	15	0	Backward	8.761e-01	2.243e-01	1.687e-01	1.508e+00	4.450e-09	1.304e-06	-9.812e-06	1.009e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Slope	15	0	Roundtrip	5.148e-06	1.322e-06	1.000e-06	8.888e-06	2.618e-07	1.377e-03	-9.788e-03	1.072e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Sin	15	16383	Forward	1.687e-01	4.333e-02	3.277e-02	2.912e-01	6.452e-06	1.217e-03	-1.026e-02	9.415e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Sin	15	16383	Backward	8.761e-01	2.243e-01	1.687e-01	1.508e+00	-5.841e-09	1.294e-06	-8.708e-06	9.345e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Sin	15	16383	Roundtrip	5.147e-06	1.322e-06	1.000e-06	8.887e-06	3.435e-06	1.228e-03	-1.021e-02	9.548e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Cos	15	16383	Forward	1.687e-01	4.333e-02	3.277e-02	2.912e-01	5.332e-06	1.224e-03	-9.432e-03	1.061e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Cos	15	16383	Backward	8.761e-01	2.243e-01	1.687e-01	1.508e+00	2.668e-09	1.298e-06	-1.071e-05	1.455e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-06	Cos	15	16383	Roundtrip	5.147e-06	1.322e-06	1.000e-06	8.887e-06	-6.865e-06	1.224e-03	-9.098e-03	1.331e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Sin	15	16383	Forward	1.687e-01	4.333e-02	3.277e-02	2.912e-01	4.033e-07	1.231e-03	-9.592e-03	1.441e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Sin	15	16383	Backward	8.761e-01	2.243e-01	1.687e-01	1.508e+00	-2.286e-09	1.303e-06	-7.791e-06	7.988e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Sin	15	16383	Roundtrip	5.147e-06	1.322e-06	1.000e-06	8.887e-06	7.517e-06	1.222e-03	-1.288e-02	8.194e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Cos	15	16383	Forward	1.687e-01	4.333e-02	3.277e-02	2.912e-01	1.362e-07	1.221e-03	-9.344e-03	1.007e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Cos	15	16383	Backward	8.761e-01	2.243e-01	1.687e-01	1.508e+00	-4.697e-09	1.298e-06	-9.496e-06	7.269e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Cos	15	16383	Roundtrip	5.147e-06	1.322e-06	1.000e-06	8.887e-06	2.343e-06	1.220e-03	-9.089e-03	1.249e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Slope	15	0	Forward	1.687e+00	4.333e-01	3.277e-01	2.912e+00	6.971e-06	1.225e-03	-9.976e-03	1.081e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Slope	15	0	Backward	8.761e+00	2.243e+00	1.687e+00	1.508e+01	1.073e-08	1.297e-06	-1.032e-05	1.010e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Slope	15	0	Roundtrip	5.147e-05	1.322e-05	1.000e-05	8.887e-05	7.344e-07	1.227e-03	-1.175e-02	1.016e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Slope	15	0	Forward	1.687e+00	4.333e-01	3.277e-01	2.912e+00	-5.689e-06	1.214e-03	-7.960e-03	8.814e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Slope	15	0	Backward	8.761e+00	2.243e+00	1.687e+00	1.508e+01	7.856e-09	1.297e-06	-8.847e-06	7.790e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Slope	15	0	Roundtrip	5.147e-05	1.322e-05	1.000e-05	8.887e-05	1.386e-06	1.227e-03	-9.663e-03	1.050e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Sin	15	16383	Forward	1.687e+00	4.333e-01	3.277e-01	2.912e+00	3.556e-06	1.222e-03	-9.769e-03	8.597e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Sin	15	16383	Backward	8.761e+00	2.243e+00	1.687e+00	1.508e+01	-9.795e-09	1.298e-06	-9.745e-06	1.092e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Sin	15	16383	Roundtrip	5.147e-05	1.322e-05	1.000e-05	8.887e-05	-2.190e-06	1.223e-03	-9.639e-03	1.479e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Cos	15	16383	Forward	1.687e+00	4.333e-01	3.277e-01	2.912e+00	9.954e-06	1.225e-03	-1.017e-02	1.121e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Cos	15	16383	Backward	8.761e+00	2.243e+00	1.687e+00	1.508e+01	-6.619e-09	1.294e-06	-9.280e-06	1.008e-05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Cos	15	16383	Roundtrip	5.147e-05	1.322e-05	1.000e-05	8.887e-05	-3.688e-06	1.230e-03	-1.112e-02	1.185e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Sin	15	16383	Forward	1.687e+00	4.333e-01	3.277e-01	2.912e+00	-7.783e-06	1.226e-03	-9.973e-03	1.180e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Sin	15	16383	Backward	8.761e+00	2.243e+00	1.687e+00	1.508e+01	-5.101e-09	1.299e-06	-9.563e-06	9.531e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Sin	15	16383	Roundtrip	5.147e-05	1.322e-05	1.000e-05	8.887e-05	-2.092e-06	1.226e-03	-1.187e-02	1.361e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Cos	15	16383	Forward	1.687e+00	4.333e-01	3.277e-01	2.912e+00	5.982e-06	1.224e-03	-8.623e-03	1.357e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Cos	15	16383	Backward	8.761e+00	2.243e+00	1.687e+00	1.508e+01	7.990e-09	1.300e-06	-6.800e-06	8.551e-06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Cos	15	16383	Roundtrip	5.147e-05	1.322e-05	1.000e-05	8.887e-05	7.352e-06	1.224e-03	-8.649e-03	1.250e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
