2n	Momentum	Exponent	Input Uncertainty	Term	Variance
270	3.183073e+181	1.500000e+00	1.950000e-01	-2.299702e+175	-4.688313e-17

272	7.893611e+182	-2.000000e+00	2.000000e-01	2.705766e+189	2.053285e-01
272	7.893611e+182	-2.000000e+00	1.950000e-01	2.705766e+189	2.097513e-04
272	7.893611e+182	-1.500000e+00	2.000000e-01	2.949077e+187	2.237922e-03
272	7.893611e+182	-1.500000e+00	1.950000e-01	2.949077e+187	2.286127e-06
272	7.893611e+182	-1.000000e+00	2.000000e-01	2.138431e+185	1.622759e-05
272	7.893611e+182	-1.000000e+00	1.950000e-01	2.138431e+185	1.657714e-08
272	7.893611e+182	-5.000000e-01	2.000000e-01	7.344705e+182	5.573566e-08
272	7.893611e+182	-5.000000e-01	1.950000e-01	7.344705e+182	5.693622e-11
272	7.893611e+182	5.000000e-01	2.000000e-01	9.888518e+178	7.503952e-12
272	7.893611e+182	5.000000e-01	1.950000e-01	9.888518e+178	7.665589e-15
272	7.893611e+182	1.500000e+00	2.000000e-01	-5.598402e+176	-4.248376e-14
272	7.893611e+182	1.500000e+00	1.950000e-01	-5.598402e+176	-4.339887e-17

274	1.957640e+184	-2.000000e+00	2.000000e-01	6.858424e+190	2.081820e-01
274	1.957640e+184	-2.000000e+00	1.950000e-01	6.858424e+190	2.021659e-04
274	1.957640e+184	-1.500000e+00	2.000000e-01	7.421248e+188	2.252661e-03
274	1.957640e+184	-1.500000e+00	1.950000e-01	7.421248e+188	2.187563e-06
274	1.957640e+184	-1.000000e+00	2.000000e-01	5.342530e+186	1.621682e-05
274	1.957640e+184	-1.000000e+00	1.950000e-01	5.342530e+186	1.574818e-08
274	1.957640e+184	-5.000000e-01	2.000000e-01	1.822007e+184	5.530558e-08
274	1.957640e+184	-5.000000e-01	1.950000e-01	1.822007e+184	5.370734e-11
274	1.957640e+184	5.000000e-01	2.000000e-01	2.425559e+180	7.362592e-12
274	1.957640e+184	5.000000e-01	1.950000e-01	2.425559e+180	7.149826e-15
274	1.957640e+184	1.500000e+00	2.000000e-01	-1.363151e+178	-4.137735e-14
274	1.957640e+184	1.500000e+00	1.950000e-01	-1.363151e+178	-4.018161e-17

276	4.855319e+185	-2.000000e+00	2.000000e-01	1.738271e+192	2.110553e-01
276	4.855319e+185	-2.000000e+00	1.950000e-01	1.738271e+192	1.948365e-04
276	4.855319e+185	-1.500000e+00	2.000000e-01	1.867453e+190	2.267402e-03
276	4.855319e+185	-1.500000e+00	1.950000e-01	1.867453e+190	2.093160e-06
276	4.855319e+185	-1.000000e+00	2.000000e-01	1.334759e+188	1.620622e-05
276	4.855319e+185	-1.000000e+00	1.950000e-01	1.334759e+188	1.496083e-08
276	4.855319e+185	-5.000000e-01	2.000000e-01	4.520145e+185	5.488215e-08
276	4.855319e+185	-5.000000e-01	1.950000e-01	4.520145e+185	5.066465e-11
276	4.855319e+185	5.000000e-01	2.000000e-01	5.950522e+181	7.224934e-12
276	4.855319e+185	5.000000e-01	1.950000e-01	5.950522e+181	6.669723e-15
276	4.855319e+185	1.500000e+00	2.000000e-01	-3.319781e+179	-4.030773e-14
276	4.855319e+185	1.500000e+00	1.950000e-01	-3.319781e+179	-3.721022e-17

278	1.204287e+187	-2.000000e+00	2.000000e-01	4.405250e+193	2.139486e-01
278	1.204287e+187	-2.000000e+00	1.950000e-01	4.405250e+193	1.877554e-04
278	1.204287e+187	-1.500000e+00	2.000000e-01	4.698989e+191	2.282145e-03
278	1.204287e+187	-1.500000e+00	1.950000e-01	4.698989e+191	2.002748e-06
278	1.204287e+187	-1.000000e+00	2.000000e-01	3.334750e+189	1.619579e-05
278	1.204287e+187	-1.000000e+00	1.950000e-01	3.334750e+189	1.421298e-08
278	1.204287e+187	-5.000000e-01	2.000000e-01	1.121451e+187	5.446521e-08
278	1.204287e+187	-5.000000e-01	1.950000e-01	1.121451e+187	4.779719e-11
278	1.204287e+187	5.000000e-01	2.000000e-01	1.460023e+183	7.090853e-12
278	1.204287e+187	5.000000e-01	1.950000e-01	1.460023e+183	6.222740e-15
278	1.204287e+187	1.500000e+00	2.000000e-01	-8.086483e+180	-3.927340e-14
278	1.204287e+187	1.500000e+00	1.950000e-01	-8.086483e+180	-3.446527e-17

280	2.987231e+188	-2.000000e+00	2.000000e-01	1.116308e+195	2.168616e-01
280	2.987231e+188	-2.000000e+00	1.950000e-01	1.116308e+195	1.809152e-04
280	2.987231e+188	-1.500000e+00	2.000000e-01	1.182337e+193	2.296890e-03
280	2.987231e+188	-1.500000e+00	1.950000e-01	1.182337e+193	1.916164e-06
280	2.987231e+188	-1.000000e+00	2.000000e-01	8.331586e+190	1.618551e-05
280	2.987231e+188	-1.000000e+00	1.950000e-01	8.331586e+190	1.350265e-08
280	2.987231e+188	-5.000000e-01	2.000000e-01	2.782493e+188	5.405462e-08
280	2.987231e+188	-5.000000e-01	1.950000e-01	2.782493e+188	4.509467e-11
280	2.987231e+188	5.000000e-01	2.000000e-01	3.582819e+184	6.960232e-12
280	2.987231e+188	5.000000e-01	1.950000e-01	3.582819e+184	5.806522e-15
280	2.987231e+188	1.500000e+00	2.000000e-01	-1.970122e+182	-3.827295e-14
280	2.987231e+188	1.500000e+00	1.950000e-01	-1.970122e+182	-3.192893e-17

282	7.410272e+189	-2.000000e+00	2.000000e-01	2.828512e+196	2.197945e-01
282	7.410272e+189	-2.000000e+00	1.950000e-01	2.828512e+196	1.743084e-04
282	7.410272e+189	-1.500000e+00	2.000000e-01	2.974821e+194	2.311637e-03
282	7.410272e+189	-1.500000e+00	1.950000e-01	2.974821e+194	1.833248e-06
282	7.410272e+189	-1.000000e+00	2.000000e-01	2.081595e+192	1.617540e-05
282	7.410272e+189	-1.000000e+00	1.950000e-01	2.081595e+192	1.282793e-08
282	7.410272e+189	-5.000000e-01	2.000000e-01	6.904191e+189	5.365023e-08
282	7.410272e+189	-5.000000e-01	1.950000e-01	6.904191e+189	4.254742e-11
282	7.410272e+189	5.000000e-01	2.000000e-01	8.793258e+185	6.832955e-12
282	7.410272e+189	5.000000e-01	1.950000e-01	8.793258e+185	5.418888e-15
282	7.410272e+189	1.500000e+00	2.000000e-01	-4.800747e+183	-3.730505e-14
282	7.410272e+189	1.500000e+00	1.950000e-01	-4.800747e+183	-2.958484e-17

284	1.838338e+191	-2.000000e+00	2.000000e-01	7.166275e+197	2.227472e-01
284	1.838338e+191	-2.000000e+00	1.950000e-01	7.166275e+197	1.679280e-04
284	1.838338e+191	-1.500000e+00	2.000000e-01	7.484503e+195	2.326386e-03
284	1.838338e+191	-1.500000e+00	1.950000e-01	7.484503e+195	1.753851e-06
284	1.838338e+191	-1.000000e+00	2.000000e-01	5.200781e+193	1.616543e-05
284	1.838338e+191	-1.000000e+00	1.950000e-01	5.200781e+193	1.218704e-08
284	1.838338e+191	-5.000000e-01	2.000000e-01	1.713233e+191	5.325190e-08
284	1.838338e+191	-5.000000e-01	1.950000e-01	1.713233e+191	4.014634e-11
284	1.838338e+191	5.000000e-01	2.000000e-01	2.158408e+187	6.708915e-12
284	1.838338e+191	5.000000e-01	1.950000e-01	2.158408e+187	5.057817e-15
284	1.838338e+191	1.500000e+00	2.000000e-01	-1.170053e+185	-3.636839e-14
284	1.838338e+191	1.500000e+00	1.950000e-01	-1.170053e+185	-2.741795e-17

286	4.560813e+192	-2.000000e+00	2.000000e-01	1.815477e+199	2.257198e-01
286	4.560813e+192	-2.000000e+00	1.950000e-01	1.815477e+199	1.617669e-04
286	4.560813e+192	-1.500000e+00	2.000000e-01	1.882990e+197	2.341136e-03
286	4.560813e+192	-1.500000e+00	1.950000e-01	1.882990e+197	1.677826e-06
286	4.560813e+192	-1.000000e+00	2.000000e-01	1.299406e+195	1.615562e-05
286	4.560813e+192	-1.000000e+00	1.950000e-01	1.299406e+195	1.157827e-08
286	4.560813e+192	-5.000000e-01	2.000000e-01	4.251520e+192	5.285949e-08
286	4.560813e+192	-5.000000e-01	1.950000e-01	4.251520e+192	3.788289e-11
286	4.560813e+192	5.000000e-01	2.000000e-01	5.298771e+188	6.588005e-12
286	4.560813e+192	5.000000e-01	1.950000e-01	5.298771e+188	4.721435e-15
286	4.560813e+192	1.500000e+00	2.000000e-01	-2.852211e+186	-3.546177e-14
286	4.560813e+192	1.500000e+00	1.950000e-01	-2.852211e+186	-2.541444e-17

288	1.131578e+194	-2.000000e+00	2.000000e-01	4.598863e+200	2.287122e-01
288	1.131578e+194	-2.000000e+00	1.950000e-01	4.598863e+200	1.558183e-04
288	1.131578e+194	-1.500000e+00	2.000000e-01	4.737138e+198	2.355889e-03
288	1.131578e+194	-1.500000e+00	1.950000e-01	4.737138e+198	1.605033e-06
288	1.131578e+194	-1.000000e+00	2.000000e-01	3.246572e+196	1.614596e-05
288	1.131578e+194	-1.000000e+00	1.950000e-01	3.246572e+196	1.100001e-08
288	1.131578e+194	-5.000000e-01	2.000000e-01	1.055106e+194	5.247288e-08
288	1.131578e+194	-5.000000e-01	1.950000e-01	1.055106e+194	3.574903e-11
288	1.131578e+194	5.000000e-01	2.000000e-01	1.300990e+190	6.470125e-12
288	1.131578e+194	5.000000e-01	1.950000e-01	1.300990e+190	4.408004e-15
288	1.131578e+194	1.500000e+00	2.000000e-01	-6.954029e+187	-3.458400e-14
288	1.131578e+194	1.500000e+00	1.950000e-01	-6.954029e+187	-2.356159e-17

290	2.807704e+195	-2.000000e+00	2.000000e-01	1.164858e+202	2.317244e-01
290	2.807704e+195	-2.000000e+00	1.950000e-01	1.164858e+202	1.500757e-04
290	2.807704e+195	-1.500000e+00	2.000000e-01	1.191701e+200	2.370643e-03
290	2.807704e+195	-1.500000e+00	1.950000e-01	1.191701e+200	1.535340e-06
290	2.807704e+195	-1.000000e+00	2.000000e-01	8.111644e+197	1.613644e-05
290	2.807704e+195	-1.000000e+00	1.950000e-01	8.111644e+197	1.045072e-08
290	2.807704e+195	-5.000000e-01	2.000000e-01	2.618615e+195	5.209193e-08
290	2.807704e+195	-5.000000e-01	1.950000e-01	2.618615e+195	3.373720e-11
290	2.807704e+195	5.000000e-01	2.000000e-01	3.194692e+191	6.355177e-12
290	2.807704e+195	5.000000e-01	1.950000e-01	3.194692e+191	4.115913e-15
290	2.807704e+195	1.500000e+00	2.000000e-01	-1.695777e+189	-3.373398e-14
290	2.807704e+195	1.500000e+00	1.950000e-01	-1.695777e+189	-2.184772e-17

292	6.966949e+196	-2.000000e+00	2.000000e-01	2.950250e+203	2.347565e-01
292	6.966949e+196	-2.000000e+00	1.950000e-01	2.950250e+203	1.445324e-04
292	6.966949e+196	-1.500000e+00	2.000000e-01	2.997797e+201	2.385399e-03
292	6.966949e+196	-1.500000e+00	1.950000e-01	2.997797e+201	1.468618e-06
292	6.966949e+196	-1.000000e+00	2.000000e-01	2.026732e+199	1.612705e-05
292	6.966949e+196	-1.000000e+00	1.950000e-01	2.026732e+199	9.928939e-09
292	6.966949e+196	-5.000000e-01	2.000000e-01	6.499360e+196	5.171652e-08
292	6.966949e+196	-5.000000e-01	1.950000e-01	6.499360e+196	3.184030e-11
292	6.966949e+196	5.000000e-01	2.000000e-01	7.845840e+192	6.243070e-12
292	6.966949e+196	5.000000e-01	1.950000e-01	7.845840e+192	3.843669e-15
292	6.966949e+196	1.500000e+00	2.000000e-01	-4.135972e+190	-3.291064e-14
292	6.966949e+196	1.500000e+00	1.950000e-01	-4.135972e+190	-2.026208e-17

294	1.728853e+198	-2.000000e+00	2.000000e-01	7.471510e+204	2.378084e-01
294	1.728853e+198	-2.000000e+00	1.950000e-01	7.471510e+204	1.391823e-04
294	1.728853e+198	-1.500000e+00	2.000000e-01	7.540858e+202	2.400156e-03
294	1.728853e+198	-1.500000e+00	1.950000e-01	7.540858e+202	1.404742e-06
294	1.728853e+198	-1.000000e+00	2.000000e-01	5.063926e+200	1.611781e-05
294	1.728853e+198	-1.000000e+00	1.950000e-01	5.063926e+200	9.433288e-09
294	1.728853e+198	-5.000000e-01	2.000000e-01	1.613216e+198	5.134653e-08
294	1.728853e+198	-5.000000e-01	1.950000e-01	1.613216e+198	3.005164e-11
294	1.728853e+198	5.000000e-01	2.000000e-01	1.927102e+194	6.133712e-12
294	1.728853e+198	5.000000e-01	1.950000e-01	1.927102e+194	3.589884e-15
294	1.728853e+198	1.500000e+00	2.000000e-01	-1.008931e+192	-3.211296e-14
294	1.728853e+198	1.500000e+00	1.950000e-01	-1.008931e+192	-1.879478e-17

296	4.290395e+199	-2.000000e+00	2.000000e-01	1.892005e+206	2.408801e-01
296	4.290395e+199	-2.000000e+00	1.950000e-01	1.892005e+206	1.340192e-04
296	4.290395e+199	-1.500000e+00	2.000000e-01	1.896807e+204	2.414915e-03
296	4.290395e+199	-1.500000e+00	1.950000e-01	1.896807e+204	1.343594e-06
296	4.290395e+199	-1.000000e+00	2.000000e-01	1.265266e+202	1.610870e-05
296	4.290395e+199	-1.000000e+00	1.950000e-01	1.265266e+202	8.962452e-09
296	4.290395e+199	-5.000000e-01	2.000000e-01	4.004395e+199	5.098185e-08
296	4.290395e+199	-5.000000e-01	1.950000e-01	4.004395e+199	2.836494e-11
296	4.290395e+199	5.000000e-01	2.000000e-01	4.733952e+195	6.027019e-12
296	4.290395e+199	5.000000e-01	1.950000e-01	4.733952e+195	3.353272e-15
296	4.290395e+199	1.500000e+00	2.000000e-01	-2.461613e+193	-3.133997e-14
296	4.290395e+199	1.500000e+00	1.950000e-01	-2.461613e+193	-1.743672e-17

298	1.064780e+201	-2.000000e+00	2.000000e-01	4.790719e+207	2.439717e-01
298	1.064780e+201	-2.000000e+00	1.950000e-01	4.790719e+207	1.290372e-04
298	1.064780e+201	-1.500000e+00	2.000000e-01	4.771002e+205	2.429676e-03
298	1.064780e+201	-1.500000e+00	1.950000e-01	4.771002e+205	1.285061e-06
298	1.064780e+201	-1.000000e+00	2.000000e-01	3.161403e+203	1.609973e-05
298	1.064780e+201	-1.000000e+00	1.950000e-01	3.161403e+203	8.515183e-09
298	1.064780e+201	-5.000000e-01	2.000000e-01	9.940395e+200	5.062236e-08
298	1.064780e+201	-5.000000e-01	1.950000e-01	9.940395e+200	2.677428e-11
298	1.064780e+201	5.000000e-01	2.000000e-01	1.163044e+197	5.922906e-12
298	1.064780e+201	5.000000e-01	1.950000e-01	1.163044e+197	3.132639e-15
298	1.064780e+201	1.500000e+00	2.000000e-01	-6.006913e+194	-3.059075e-14
298	1.064780e+201	1.500000e+00	1.950000e-01	-6.006913e+194	-1.617952e-17

300	2.642685e+202	-2.000000e+00	2.000000e-01	1.212954e+209	2.470831e-01
300	2.642685e+202	-2.000000e+00	1.950000e-01	1.212954e+209	1.242304e-04
300	2.642685e+202	-1.500000e+00	2.000000e-01	1.199997e+207	2.444438e-03
300	2.642685e+202	-1.500000e+00	1.950000e-01	1.199997e+207	1.229033e-06
300	2.642685e+202	-1.000000e+00	2.000000e-01	7.899163e+204	1.609088e-05
300	2.642685e+202	-1.000000e+00	1.950000e-01	7.899163e+204	8.090297e-09
300	2.642685e+202	-5.000000e-01	2.000000e-01	2.467700e+202	5.026794e-08
300	2.642685e+202	-5.000000e-01	1.950000e-01	2.467700e+202	2.527411e-11
300	2.642685e+202	5.000000e-01	2.000000e-01	2.857728e+198	5.821295e-12
300	2.642685e+202	5.000000e-01	1.950000e-01	2.857728e+198	2.926876e-15
300	2.642685e+202	1.500000e+00	2.000000e-01	-1.466071e+196	-2.986440e-14
300	2.642685e+202	1.500000e+00	1.950000e-01	-1.466071e+196	-1.501545e-17

302	6.559243e+203	-2.000000e+00	2.000000e-01	3.070814e+210	2.502143e-01
302	6.559243e+203	-2.000000e+00	1.950000e-01	3.070814e+210	1.195931e-04
302	6.559243e+203	-1.500000e+00	2.000000e-01	3.018113e+208	2.459202e-03
302	6.559243e+203	-1.500000e+00	1.950000e-01	3.018113e+208	1.175406e-06
302	6.559243e+203	-1.000000e+00	2.000000e-01	1.973720e+206	1.608216e-05
302	6.559243e+203	-1.000000e+00	1.950000e-01	1.973720e+206	7.686670e-09
302	6.559243e+203	-5.000000e-01	2.000000e-01	6.126364e+203	4.991850e-08
302	6.559243e+203	-5.000000e-01	1.950000e-01	6.126364e+203	2.385918e-11
302	6.559243e+203	5.000000e-01	2.000000e-01	7.022591e+199	5.722109e-12
302	6.559243e+203	5.000000e-01	1.950000e-01	7.022591e+199	2.734954e-15
302	6.559243e+203	1.500000e+00	2.000000e-01	-3.578739e+197	-2.916008e-14
302	6.559243e+203	1.500000e+00	1.950000e-01	-3.578739e+197	-1.393743e-17

304	1.628113e+205	-2.000000e+00	2.000000e-01	7.773715e+211	2.533654e-01
304	1.628113e+205	-2.000000e+00	1.950000e-01	7.773715e+211	1.151199e-04
304	1.628113e+205	-1.500000e+00	2.000000e-01	7.590584e+209	2.473967e-03
304	1.628113e+205	-1.500000e+00	1.950000e-01	7.590584e+209	1.124079e-06
304	1.628113e+205	-1.000000e+00	2.000000e-01	4.931663e+207	1.607356e-05
304	1.628113e+205	-1.000000e+00	1.950000e-01	4.931663e+207	7.303234e-09
304	1.628113e+205	-5.000000e-01	2.000000e-01	1.521019e+205	4.957392e-08
304	1.628113e+205	-5.000000e-01	1.950000e-01	1.521019e+205	2.252457e-11
304	1.628113e+205	5.000000e-01	2.000000e-01	1.725937e+201	5.625273e-12
304	1.628113e+205	5.000000e-01	1.950000e-01	1.725937e+201	2.555917e-15
304	1.628113e+205	1.500000e+00	2.000000e-01	-8.737260e+198	-2.847698e-14
304	1.628113e+205	1.500000e+00	1.950000e-01	-8.737260e+198	-1.293889e-17

306	4.041450e+206	-2.000000e+00	2.000000e-01	1.967751e+213	2.565363e-01
306	4.041450e+206	-2.000000e+00	1.950000e-01	1.967751e+213	1.108055e-04
306	4.041450e+206	-1.500000e+00	2.000000e-01	1.908973e+211	2.488733e-03
306	4.041450e+206	-1.500000e+00	1.950000e-01	1.908973e+211	1.074956e-06
306	4.041450e+206	-1.000000e+00	2.000000e-01	1.232265e+209	1.606508e-05
306	4.041450e+206	-1.000000e+00	1.950000e-01	1.232265e+209	6.938975e-09
306	4.041450e+206	-5.000000e-01	2.000000e-01	3.776482e+206	4.923411e-08
306	4.041450e+206	-5.000000e-01	1.950000e-01	3.776482e+206	2.126564e-11
306	4.041450e+206	5.000000e-01	2.000000e-01	4.242313e+202	5.530716e-12
306	4.041450e+206	5.000000e-01	1.950000e-01	4.242313e+202	2.388877e-15
306	4.041450e+206	1.500000e+00	2.000000e-01	-2.133486e+200	-2.781432e-14
306	4.041450e+206	1.500000e+00	1.950000e-01	-2.133486e+200	-1.201381e-17

308	1.003256e+208	-2.000000e+00	2.000000e-01	4.980564e+214	2.597271e-01
308	1.003256e+208	-2.000000e+00	1.950000e-01	4.980564e+214	1.066446e-04
308	1.003256e+208	-1.500000e+00	2.000000e-01	4.800751e+212	2.503501e-03
308	1.003256e+208	-1.500000e+00	1.950000e-01	4.800751e+212	1.027944e-06
308	1.003256e+208	-1.000000e+00	2.000000e-01	3.079060e+210	1.605672e-05
308	1.003256e+208	-1.000000e+00	1.950000e-01	3.079060e+210	6.592931e-09
308	1.003256e+208	-5.000000e-01	2.000000e-01	9.376937e+207	4.889897e-08
308	1.003256e+208	-5.000000e-01	1.950000e-01	9.376937e+207	2.007804e-11
308	1.003256e+208	5.000000e-01	2.000000e-01	1.042870e+204	5.438370e-12
308	1.003256e+208	5.000000e-01	1.950000e-01	1.042870e+204	2.233009e-15
308	1.003256e+208	1.500000e+00	2.000000e-01	-5.210420e+201	-2.717136e-14
308	1.003256e+208	1.500000e+00	1.950000e-01	-5.210420e+201	-1.115663e-17

310	2.490622e+209	-2.000000e+00	2.000000e-01	1.260533e+216	2.629377e-01
310	2.490622e+209	-2.000000e+00	1.950000e-01	1.260533e+216	1.026322e-04
310	2.490622e+209	-1.500000e+00	2.000000e-01	1.207268e+214	2.518271e-03
310	2.490622e+209	-1.500000e+00	1.950000e-01	1.207268e+214	9.829542e-07
310	2.490622e+209	-1.000000e+00	2.000000e-01	7.693699e+211	1.604848e-05
310	2.490622e+209	-1.000000e+00	1.950000e-01	7.693699e+211	6.264187e-09
310	2.490622e+209	-5.000000e-01	2.000000e-01	2.328387e+209	4.856839e-08
310	2.490622e+209	-5.000000e-01	1.950000e-01	2.328387e+209	1.895765e-11
310	2.490622e+209	5.000000e-01	2.000000e-01	2.563932e+205	5.348170e-12
310	2.490622e+209	5.000000e-01	1.950000e-01	2.563932e+205	2.087546e-15
310	2.490622e+209	1.500000e+00	2.000000e-01	-1.272691e+203	-2.654739e-14
310	2.490622e+209	1.500000e+00	1.950000e-01	-1.272691e+203	-1.036222e-17

312	6.183367e+210	-2.000000e+00	2.000000e-01	3.190049e+217	2.661681e-01
312	6.183367e+210	-2.000000e+00	1.950000e-01	3.190049e+217	9.876340e-05
312	6.183367e+210	-1.500000e+00	2.000000e-01	3.035873e+215	2.533042e-03
312	6.183367e+210	-1.500000e+00	1.950000e-01	3.035873e+215	9.399016e-07
312	6.183367e+210	-1.000000e+00	2.000000e-01	1.922450e+213	1.604035e-05
312	6.183367e+210	-1.000000e+00	1.950000e-01	1.922450e+213	5.951876e-09
312	6.183367e+210	-5.000000e-01	2.000000e-01	5.781884e+210	4.824230e-08
312	6.183367e+210	-5.000000e-01	1.950000e-01	5.781884e+210	1.790062e-11
312	6.183367e+210	5.000000e-01	2.000000e-01	6.304218e+206	5.260050e-12
312	6.183367e+210	5.000000e-01	1.950000e-01	6.304218e+206	1.951776e-15
312	6.183367e+210	1.500000e+00	2.000000e-01	-3.109139e+204	-2.594172e-14
312	6.183367e+210	1.500000e+00	1.950000e-01	-3.109139e+204	-9.625845e-18

314	1.535193e+212	-2.000000e+00	2.000000e-01	8.072508e+218	2.694183e-01
314	1.535193e+212	-2.000000e+00	1.950000e-01	8.072508e+218	9.503344e-05
314	1.535193e+212	-1.500000e+00	2.000000e-01	7.633945e+216	2.547814e-03
314	1.535193e+212	-1.500000e+00	1.950000e-01	7.633945e+216	8.987047e-07
314	1.535193e+212	-1.000000e+00	2.000000e-01	4.803723e+214	1.603233e-05
314	1.535193e+212	-1.000000e+00	1.950000e-01	4.803723e+214	5.655174e-09
314	1.535193e+212	-5.000000e-01	2.000000e-01	1.435832e+212	4.792059e-08
314	1.535193e+212	-5.000000e-01	1.950000e-01	1.435832e+212	1.690330e-11
314	1.535193e+212	5.000000e-01	2.000000e-01	1.550257e+208	5.173951e-12
314	1.535193e+212	5.000000e-01	1.950000e-01	1.550257e+208	1.825037e-15
314	1.535193e+212	1.500000e+00	2.000000e-01	-7.596662e+205	-2.535371e-14
314	1.535193e+212	1.500000e+00	1.950000e-01	-7.596662e+205	-8.943156e-18

316	3.811726e+213	-2.000000e+00	2.000000e-01	2.042622e+220	2.726884e-01
316	3.811726e+213	-2.000000e+00	1.950000e-01	2.042622e+220	9.143769e-05
316	3.811726e+213	-1.500000e+00	2.000000e-01	1.919553e+218	2.562587e-03
316	3.811726e+213	-1.500000e+00	1.950000e-01	1.919553e+218	8.592849e-07
316	3.811726e+213	-1.000000e+00	2.000000e-01	1.200338e+216	1.602442e-05
316	3.811726e+213	-1.000000e+00	1.950000e-01	1.200338e+216	5.373297e-09
316	3.811726e+213	-5.000000e-01	2.000000e-01	3.565803e+213	4.760319e-08
316	3.811726e+213	-5.000000e-01	1.950000e-01	3.565803e+213	1.596227e-11
316	3.811726e+213	5.000000e-01	2.000000e-01	3.812616e+209	5.089812e-12
316	3.811726e+213	5.000000e-01	1.950000e-01	3.812616e+209	1.706712e-15
316	3.811726e+213	1.500000e+00	2.000000e-01	-1.856395e+207	-2.478272e-14
316	3.811726e+213	1.500000e+00	1.950000e-01	-1.856395e+207	-8.310125e-18

318	9.464564e+214	-2.000000e+00	2.000000e-01	5.168165e+221	2.759783e-01
318	9.464564e+214	-2.000000e+00	1.950000e-01	5.168165e+221	8.797165e-05
318	9.464564e+214	-1.500000e+00	2.000000e-01	4.826549e+219	2.577362e-03
318	9.464564e+214	-1.500000e+00	1.950000e-01	4.826549e+219	8.215674e-07
318	9.464564e+214	-1.000000e+00	2.000000e-01	2.999384e+217	1.601661e-05
318	9.464564e+214	-1.000000e+00	1.950000e-01	2.999384e+217	5.105503e-09
318	9.464564e+214	-5.000000e-01	2.000000e-01	8.855858e+214	4.728999e-08
318	9.464564e+214	-5.000000e-01	1.950000e-01	8.855858e+214	1.507430e-11
318	9.464564e+214	5.000000e-01	2.000000e-01	9.377542e+210	5.007577e-12
318	9.464564e+214	5.000000e-01	1.950000e-01	9.377542e+210	1.596230e-15
318	9.464564e+214	1.500000e+00	2.000000e-01	-4.537138e+208	-2.422817e-14
318	9.464564e+214	1.500000e+00	1.950000e-01	-4.537138e+208	-7.723042e-18

320	2.350172e+216	-2.000000e+00	2.000000e-01	1.307536e+223	2.792881e-01
320	2.350172e+216	-2.000000e+00	1.950000e-01	1.307536e+223	8.463099e-05
320	2.350172e+216	-1.500000e+00	2.000000e-01	1.213555e+221	2.592138e-03
320	2.350172e+216	-1.500000e+00	1.950000e-01	1.213555e+221	7.854799e-07
320	2.350172e+216	-1.000000e+00	2.000000e-01	7.494856e+218	1.600892e-05
320	2.350172e+216	-1.000000e+00	1.950000e-01	7.494856e+218	4.851086e-09
320	2.350172e+216	-5.000000e-01	2.000000e-01	2.199495e+216	4.698093e-08
320	2.350172e+216	-5.000000e-01	1.950000e-01	2.199495e+216	1.423635e-11
320	2.350172e+216	5.000000e-01	2.000000e-01	2.306751e+212	4.927190e-12
320	2.350172e+216	5.000000e-01	1.950000e-01	2.306751e+212	1.493057e-15
320	2.350172e+216	1.500000e+00	2.000000e-01	-1.109064e+210	-2.368947e-14
320	2.350172e+216	1.500000e+00	1.950000e-01	-1.109064e+210	-7.178478e-18

322	5.836041e+217	-2.000000e+00	2.000000e-01	3.307811e+224	2.826177e-01
322	5.836041e+217	-2.000000e+00	1.950000e-01	3.307811e+224	8.141146e-05
322	5.836041e+217	-1.500000e+00	2.000000e-01	3.051183e+222	2.606915e-03
322	5.836041e+217	-1.500000e+00	1.950000e-01	3.051183e+222	7.509536e-07
322	5.836041e+217	-1.000000e+00	2.000000e-01	1.872825e+220	1.600132e-05
322	5.836041e+217	-1.000000e+00	1.950000e-01	1.872825e+220	4.609375e-09
322	5.836041e+217	-5.000000e-01	2.000000e-01	5.463038e+217	4.667591e-08
322	5.836041e+217	-5.000000e-01	1.950000e-01	5.463038e+217	1.344557e-11
322	5.836041e+217	5.000000e-01	2.000000e-01	5.674893e+213	4.848600e-12
322	5.836041e+217	5.000000e-01	1.950000e-01	5.674893e+213	1.396698e-15
322	5.836041e+217	1.500000e+00	2.000000e-01	-2.711402e+211	-2.316608e-14
322	5.836041e+217	1.500000e+00	1.950000e-01	-2.711402e+211	-6.673271e-18

324	1.449294e+219	-2.000000e+00	2.000000e-01	8.367533e+225	2.859671e-01
324	1.449294e+219	-2.000000e+00	1.950000e-01	8.367533e+225	7.830897e-05
324	1.449294e+219	-1.500000e+00	2.000000e-01	7.671200e+223	2.621693e-03
324	1.449294e+219	-1.500000e+00	1.950000e-01	7.671200e+223	7.179222e-07
324	1.449294e+219	-1.000000e+00	2.000000e-01	4.679869e+221	1.599382e-05
324	1.449294e+219	-1.000000e+00	1.950000e-01	4.679869e+221	4.379734e-09
324	1.449294e+219	-5.000000e-01	2.000000e-01	1.356951e+219	4.637486e-08
324	1.449294e+219	-5.000000e-01	1.950000e-01	1.356951e+219	1.269925e-11
324	1.449294e+219	5.000000e-01	2.000000e-01	1.396238e+215	4.771753e-12
324	1.449294e+219	5.000000e-01	1.950000e-01	1.396238e+215	1.306693e-15
324	1.449294e+219	1.500000e+00	2.000000e-01	-6.629682e+212	-2.265746e-14
