RealType	NoiseType	Noise	Signal	Order	Freq	Test	UncertaintyMean	UncertaintyDev	UncertaintyMin	UncertaintyMax	ErrorMean	ErrorDev	ErrorMin	ErrorMax	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0
Var	Gaussian	1.0e-05	Sin	4	5	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	-1.180e-01	9.895e-01	-1.701e+00	2.376e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0625	0.0938	0.125	0.00	0.0625	0.125	0.0625	0.0313	0.0625	0.0625	0.0938	0.0313	0.0313	0.00	0.00	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00
Var	Gaussian	1.0e-05	Sin	4	5	Roundtrip	2.500e-06	0.000e+00	2.500e-06	2.500e-06	-7.139e-03	1.026e+00	-1.683e+00	2.095e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0938	0.0625	0.0313	0.0313	0.0625	0.0625	0.0625	0.0313	0.0625	0.0938	0.125	0.0313	0.0313	0.0313	0.0625	0.0313	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-05	Cos	4	5	Forward	4.000e-05	0.000e+00	4.000e-05	4.000e-05	-4.486e-02	8.714e-01	-2.090e+00	1.776e+00	0.00	0.00	0.00	0.00	0.00	0.0323	0.0323	0.00	0.00	0.0645	0.0645	0.0645	0.00	0.0968	0.0645	0.0323	0.194	0.0323	0.194	0.0323	0.0323	0.00	0.0323	0.00	0.0323	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-05	Cos	4	5	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	-2.608e-02	1.025e+00	-2.082e+00	2.021e+00	0.00	0.00	0.00	0.00	0.00	0.0625	0.00	0.00	0.00	0.0625	0.0625	0.0938	0.0938	0.0938	0.0625	0.0313	0.0313	0.0938	0.0625	0.0625	0.0313	0.0313	0.0313	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-05	Cos	4	5	Roundtrip	2.500e-06	0.000e+00	2.500e-06	2.500e-06	-4.349e-02	8.066e-01	-1.338e+00	2.019e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.125	0.0625	0.156	0.0313	0.156	0.0313	0.0938	0.0938	0.0313	0.0313	0.0938	0.00	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Sin	4	5	Forward	4.000e-05	0.000e+00	4.000e-05	4.000e-05	4.410e-02	9.445e-01	-2.182e+00	1.794e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.00	0.00	0.0313	0.0313	0.0313	0.156	0.0625	0.125	0.0313	0.0625	0.0313	0.0625	0.156	0.0313	0.00	0.0313	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Sin	4	5	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	9.903e-02	9.404e-01	-1.678e+00	1.603e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0938	0.0313	0.0625	0.0938	0.0313	0.125	0.0938	0.0313	0.0313	0.0625	0.0625	0.00	0.0938	0.0938	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Sin	4	5	Roundtrip	2.500e-06	0.000e+00	2.500e-06	2.500e-06	-2.541e-01	9.495e-01	-1.857e+00	1.550e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0625	0.125	0.00	0.00	0.156	0.0938	0.0938	0.0625	0.0313	0.0938	0.0313	0.00	0.0313	0.0313	0.00	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	4	5	Forward	4.000e-05	0.000e+00	4.000e-05	4.000e-05	-6.727e-02	1.040e+00	-2.719e+00	2.265e+00	0.00	0.0313	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0313	0.0625	0.00	0.0938	0.0625	0.0313	0.188	0.0625	0.0625	0.0625	0.0938	0.0313	0.00	0.0313	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	4	5	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	2.538e-01	1.011e+00	-1.671e+00	1.558e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0938	0.00	0.00	0.0625	0.00	0.0938	0.0938	0.00	0.00	0.125	0.0313	0.0938	0.125	0.0625	0.0313	0.125	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	4	5	Roundtrip	2.500e-06	0.000e+00	2.500e-06	2.500e-06	-1.396e-02	9.600e-01	-1.562e+00	2.588e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0313	0.0313	0.0938	0.0625	0.125	0.0938	0.0938	0.0625	0.0625	0.00	0.00	0.0938	0.0625	0.0313	0.0313	0.00	0.00	0.00	0.00	0.0313	0.00	0.00
Var	Gaussian	1.0e-04	Sin	4	5	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	-2.200e-01	7.244e-01	-2.585e+00	1.466e+00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.0938	0.0313	0.0625	0.0938	0.0625	0.0938	0.188	0.156	0.0625	0.0938	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Sin	4	5	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	3.311e-02	7.563e-01	-1.182e+00	1.684e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0625	0.0625	0.0938	0.0625	0.125	0.0625	0.0938	0.0625	0.0938	0.0938	0.0313	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Sin	4	5	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	1.804e-02	1.047e+00	-2.109e+00	2.003e+00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0313	0.00	0.0625	0.0313	0.0938	0.0938	0.0313	0.0625	0.0625	0.125	0.0625	0.0625	0.0625	0.00	0.00	0.0625	0.00	0.0625	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Cos	4	5	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	-1.128e-01	9.512e-01	-2.404e+00	2.157e+00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0313	0.00	0.0625	0.0625	0.0625	0.0313	0.219	0.0938	0.0625	0.0625	0.00	0.0313	0.0625	0.0625	0.0313	0.0625	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Cos	4	5	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	-5.992e-02	9.560e-01	-2.815e+00	1.865e+00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0938	0.156	0.0938	0.0313	0.0625	0.0625	0.0625	0.0938	0.0625	0.0313	0.0938	0.0313	0.00	0.00	0.0625	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Cos	4	5	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	-1.679e-01	8.585e-01	-2.141e+00	1.728e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.00	0.0313	0.0625	0.0938	0.00	0.0625	0.156	0.0313	0.156	0.0625	0.0625	0.0313	0.0938	0.0313	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Sin	4	5	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	-3.907e-01	9.662e-01	-2.410e+00	1.482e+00	0.00	0.00	0.00	0.0625	0.00	0.0313	0.0313	0.00	0.0625	0.00	0.0938	0.0313	0.125	0.0625	0.0625	0.156	0.0938	0.00	0.0625	0.0313	0.00	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Sin	4	5	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	1.764e-01	1.027e+00	-1.664e+00	1.642e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0625	0.0313	0.0625	0.0625	0.00	0.0938	0.0313	0.0625	0.0625	0.0938	0.0313	0.0625	0.0625	0.0625	0.125	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Sin	4	5	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	3.149e-01	9.955e-01	-1.656e+00	2.448e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0625	0.0313	0.0313	0.156	0.0625	0.0313	0.0313	0.0625	0.0313	0.125	0.0313	0.156	0.0313	0.0313	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	4	5	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	-1.283e-01	8.970e-01	-2.062e+00	1.215e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.00	0.0313	0.00	0.0938	0.0313	0.0625	0.125	0.00	0.0625	0.156	0.0625	0.0938	0.0313	0.0938	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	4	5	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	7.074e-02	9.034e-01	-1.458e+00	1.636e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0938	0.0625	0.0313	0.0313	0.0938	0.0625	0.0938	0.0625	0.0313	0.0938	0.0625	0.00	0.156	0.0625	0.00	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	4	5	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	-3.837e-02	1.055e+00	-1.656e+00	2.575e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0938	0.0938	0.156	0.125	0.00	0.0938	0.0313	0.0313	0.0625	0.0313	0.0625	0.00	0.0625	0.00	0.0313	0.0313	0.0313	0.00	0.00	0.0313	0.00	0.00
Var	Gaussian	1.0e-03	Sin	4	5	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	1.881e-01	8.800e-01	-2.258e+00	2.184e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0313	0.0625	0.0625	0.0313	0.0313	0.250	0.0625	0.0938	0.156	0.0313	0.0313	0.00	0.00	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Sin	4	5	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	2.288e-01	8.703e-01	-1.785e+00	1.651e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.00	0.0625	0.00	0.156	0.0313	0.00	0.0313	0.156	0.0625	0.156	0.0625	0.0313	0.0938	0.00	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Sin	4	5	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	-2.257e-01	1.044e+00	-2.337e+00	1.496e+00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.00	0.00	0.0938	0.0313	0.0625	0.0625	0.0625	0.0313	0.125	0.0625	0.0313	0.0313	0.0938	0.0313	0.0625	0.0313	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Cos	4	5	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	1.542e-01	1.143e+00	-2.232e+00	2.251e+00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.00	0.00	0.0313	0.0313	0.0313	0.0313	0.0313	0.0625	0.0313	0.0938	0.0938	0.0938	0.0625	0.0313	0.0625	0.00	0.0938	0.0313	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Cos	4	5	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	2.327e-01	9.205e-01	-1.796e+00	1.521e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0645	0.0323	0.00	0.00	0.0645	0.0323	0.0323	0.00	0.0968	0.00	0.0645	0.129	0.129	0.129	0.0323	0.0968	0.0645	0.0323	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Cos	4	5	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	7.035e-02	9.871e-01	-1.896e+00	1.852e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0625	0.0313	0.125	0.00	0.0313	0.0313	0.156	0.0625	0.0625	0.00	0.0938	0.0313	0.0938	0.0625	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Sin	4	5	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	2.330e-01	9.820e-01	-1.507e+00	1.925e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.00	0.0313	0.0938	0.125	0.0625	0.0625	0.0313	0.0625	0.0625	0.0625	0.0625	0.00	0.0625	0.0313	0.0938	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Sin	4	5	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	2.520e-01	9.773e-01	-1.620e+00	1.495e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.0625	0.0938	0.00	0.00	0.0313	0.0625	0.00	0.0313	0.0625	0.156	0.0938	0.0625	0.156	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Sin	4	5	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	3.394e-01	9.205e-01	-1.346e+00	2.323e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0938	0.00	0.0313	0.00	0.0938	0.0625	0.0625	0.0313	0.0938	0.156	0.156	0.0313	0.0313	0.0313	0.0313	0.00	0.00	0.0313	0.0313	0.00	0.00	0.00
Var	Uniform	1.0e-03	Cos	4	5	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	8.603e-02	9.205e-01	-1.893e+00	2.396e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.0313	0.0313	0.125	0.0625	0.0938	0.0938	0.156	0.0313	0.0625	0.0313	0.00	0.0938	0.0313	0.00	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00
Var	Uniform	1.0e-03	Cos	4	5	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	2.110e-01	9.001e-01	-1.535e+00	1.577e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.0313	0.0313	0.00	0.0938	0.0625	0.0313	0.0313	0.0938	0.125	0.00	0.0938	0.125	0.125	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Cos	4	5	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	9.970e-02	1.028e+00	-1.986e+00	2.039e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0313	0.0625	0.0313	0.0938	0.0313	0.0938	0.0625	0.0625	0.0313	0.0313	0.156	0.0625	0.0625	0.00	0.0313	0.00	0.0625	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Sin	4	5	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	7.147e-02	8.207e-01	-1.892e+00	2.300e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0625	0.0313	0.0313	0.0313	0.188	0.219	0.0625	0.0625	0.0313	0.0625	0.0625	0.0313	0.00	0.0313	0.00	0.00	0.00	0.0313	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Sin	4	5	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	-1.653e-02	8.237e-01	-2.624e+00	1.642e+00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0938	0.0938	0.0938	0.0938	0.125	0.0625	0.188	0.0313	0.0313	0.0313	0.00	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Sin	4	5	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	3.023e-01	1.083e+00	-2.173e+00	2.852e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.0625	0.0938	0.00	0.0313	0.0625	0.0938	0.125	0.0313	0.0313	0.156	0.0938	0.0313	0.00	0.00	0.0313	0.0313	0.0313	0.00	0.00	0.0313	0.00
Var	Gaussian	1.0e-02	Cos	4	5	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	2.894e-02	1.118e+00	-1.976e+00	2.576e+00	0.00	0.00	0.00	0.00	0.00	0.0625	0.00	0.00	0.00	0.0625	0.0625	0.00	0.125	0.125	0.156	0.0625	0.00	0.0313	0.0625	0.0313	0.00	0.0625	0.0313	0.00	0.0625	0.00	0.00	0.0313	0.0313	0.00	0.00
Var	Gaussian	1.0e-02	Cos	4	5	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	-1.764e-01	8.069e-01	-1.808e+00	1.699e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0323	0.00	0.0323	0.0323	0.129	0.0968	0.0323	0.0323	0.0968	0.194	0.0645	0.0323	0.0968	0.0323	0.0323	0.0323	0.00	0.0323	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Cos	4	5	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	-1.790e-01	1.122e+00	-2.323e+00	2.292e+00	0.00	0.00	0.00	0.0313	0.00	0.0625	0.00	0.0313	0.00	0.0938	0.0938	0.00	0.0313	0.156	0.0625	0.0625	0.0625	0.0938	0.00	0.0625	0.00	0.0313	0.0313	0.00	0.0625	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Sin	4	5	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	6.193e-03	9.884e-01	-2.187e+00	1.961e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0625	0.0313	0.0938	0.0625	0.0625	0.0313	0.0625	0.0938	0.125	0.0938	0.00	0.0313	0.0625	0.00	0.0938	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Sin	4	5	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	-5.716e-02	9.868e-01	-1.666e+00	1.495e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.0625	0.0625	0.125	0.0938	0.0625	0.0625	0.00	0.0313	0.00	0.0938	0.0625	0.0625	0.0938	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Sin	4	5	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	2.321e-01	1.131e+00	-2.082e+00	2.858e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.00	0.00	0.0313	0.0625	0.0313	0.0313	0.0313	0.0625	0.0625	0.0313	0.188	0.0625	0.00	0.0625	0.0625	0.0625	0.0625	0.0313	0.00	0.00	0.00	0.00	0.0313	0.00
Var	Uniform	1.0e-02	Cos	4	5	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	3.088e-01	8.684e-01	-1.286e+00	2.203e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.0938	0.0313	0.00	0.0938	0.125	0.0938	0.0313	0.0625	0.0625	0.125	0.0938	0.0313	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Cos	4	5	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	2.986e-01	8.719e-01	-1.730e+00	1.468e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0625	0.0313	0.00	0.0313	0.0313	0.0625	0.0313	0.0313	0.0625	0.125	0.125	0.0625	0.156	0.0625	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Cos	4	5	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	1.143e-02	8.839e-01	-1.679e+00	2.000e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0938	0.0625	0.0625	0.0938	0.0313	0.0625	0.125	0.0938	0.0313	0.0938	0.0313	0.0625	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Sin	4	5	Forward	4.000e-01	0.000e+00	4.000e-01	4.000e-01	8.456e-02	9.096e-01	-2.023e+00	2.307e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.00	0.00	0.0938	0.0313	0.0313	0.00	0.0313	0.156	0.125	0.156	0.0938	0.0625	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Sin	4	5	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	-4.491e-01	7.954e-01	-2.580e+00	1.160e+00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0938	0.125	0.0625	0.0625	0.188	0.0313	0.0938	0.0938	0.00	0.0313	0.0938	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Sin	4	5	Roundtrip	2.500e-02	0.000e+00	2.500e-02	2.500e-02	1.096e-01	9.254e-01	-1.505e+00	2.745e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.0938	0.156	0.0625	0.0313	0.0625	0.0313	0.188	0.0625	0.0625	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.00
Var	Gaussian	1.0e-01	Cos	4	5	Forward	4.000e-01	0.000e+00	4.000e-01	4.000e-01	-4.985e-02	9.130e-01	-1.738e+00	1.441e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0938	0.00	0.0625	0.0938	0.0938	0.0313	0.0625	0.0625	0.0938	0.125	0.0313	0.00	0.0938	0.00	0.125	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Cos	4	5	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	-1.231e-02	9.143e-01	-1.362e+00	2.094e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0625	0.156	0.0313	0.0938	0.0938	0.0313	0.0625	0.125	0.0313	0.0938	0.00	0.00	0.00	0.0625	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Cos	4	5	Roundtrip	2.500e-02	0.000e+00	2.500e-02	2.500e-02	6.011e-02	9.719e-01	-1.788e+00	2.380e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.0938	0.0313	0.0313	0.0938	0.0938	0.156	0.125	0.0313	0.0313	0.0313	0.00	0.0313	0.0625	0.0313	0.00	0.00	0.0313	0.0313	0.00	0.00	0.00
Var	Uniform	1.0e-01	Sin	4	5	Forward	4.000e-01	0.000e+00	4.000e-01	4.000e-01	-1.465e-01	1.059e+00	-2.242e+00	2.030e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0625	0.0313	0.0938	0.0313	0.00	0.0625	0.0625	0.0625	0.0938	0.00	0.0938	0.0625	0.0625	0.125	0.0625	0.00	0.00	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-01	Sin	4	5	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	1.786e-01	1.054e+00	-1.660e+00	1.662e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0625	0.0625	0.0938	0.0313	0.00	0.00	0.00	0.0938	0.0313	0.0625	0.125	0.0625	0.0938	0.0313	0.0938	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-01	Sin	4	5	Roundtrip	2.500e-02	0.000e+00	2.500e-02	2.500e-02	-1.119e-01	1.016e+00	-2.143e+00	2.501e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0625	0.00	0.0625	0.0313	0.0625	0.0938	0.0313	0.0938	0.0625	0.0625	0.0938	0.0313	0.156	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.0313	0.00	0.00
Var	Uniform	1.0e-01	Cos	4	5	Forward	4.000e-01	0.000e+00	4.000e-01	4.000e-01	1.075e-01	8.795e-01	-2.146e+00	2.332e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0625	0.00	0.00	0.0313	0.0313	0.125	0.156	0.0625	0.156	0.0938	0.0313	0.0313	0.0313	0.0938	0.00	0.0313	0.00	0.00	0.00	0.0313	0.00	0.00	0.00
Var	Uniform	1.0e-01	Cos	4	5	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	1.256e-01	8.771e-01	-1.621e+00	1.569e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.00	0.0313	0.125	0.125	0.00	0.0625	0.0625	0.0938	0.00	0.0938	0.188	0.00	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-01	Cos	4	5	Roundtrip	2.500e-02	0.000e+00	2.500e-02	2.500e-02	-1.117e-01	8.065e-01	-2.018e+00	1.967e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0625	0.00	0.0625	0.0938	0.0938	0.156	0.125	0.0625	0.0313	0.0938	0.0625	0.0313	0.00	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	0.0e+00	Sin	4	6	Forward	3.312e-16	1.954e-16	0.000e+00	7.584e-16	0.000e+00	4.276e-01	-1.171e+00	1.171e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0667	0.00	0.00	0.00	0.00	0.00	0.867	0.00	0.00	0.00	0.00	0.00	0.0667	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	0.0e+00	Sin	4	6	Backward	1.158e-16	3.100e-17	7.166e-17	1.841e-16	0.000e+00	4.671e-01	-9.342e-01	9.342e-01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.125	0.00	0.00	0.00	0.00	0.750	0.00	0.00	0.00	0.00	0.125	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
